scenario_id,baseline,raw_action_energy_kwh,authoritative_raw_feasible,raw_terminal_error_kwh,raw_total_violation_energy,gate_battery_only_status,gate_battery_only_distance_kwh,gate_battery_only_distance_lower_bound_kwh,gate_battery_only_distance_optimality_gap_kwh,gate_battery_only_global_distance_optimality_proven,gate_battery_only_lp_overlap_intervals,gate_battery_only_selected_mode_source,gate_battery_only_throughput_kwh,gate_battery_only_cost_usd,gate_battery_only_curtailment_kwh,gate_battery_only_solve_seconds,gate_battery_only_regret_usd,gate_battery_only_regret_fraction_abs_opt,gate_battery_only_exact_retained_fraction,gate_expanded_system_status,gate_expanded_system_distance_kwh,gate_expanded_system_distance_lower_bound_kwh,gate_expanded_system_distance_optimality_gap_kwh,gate_expanded_system_global_distance_optimality_proven,gate_expanded_system_lp_overlap_intervals,gate_expanded_system_selected_mode_source,gate_expanded_system_throughput_kwh,gate_expanded_system_cost_usd,gate_expanded_system_curtailment_kwh,gate_expanded_system_solve_seconds,gate_expanded_system_regret_usd,gate_expanded_system_regret_fraction_abs_opt,gate_expanded_system_exact_retained_fraction
v2e2_7778cc641046e1b0a2cd,heuristic,157.8947368421056,True,0.0,0.0,global_distance_optimum_lp_integral,0.00010000000000043308,0.0,0.00010000000000043308,True,0,lp_relaxation,157.89473684210563,426.3612554191311,0.0,0.014884874981362373,1.7347967195896103,0.004085465434496448,0.975609756097561,global_distance_optimum_lp_integral,0.00010000000000043308,0.0,0.00010000000000043308,True,0,lp_relaxation,157.89473684210563,426.3612554191311,0.0,0.015792207996128127,1.7347967195896103,0.004085465434496448,0.975609756097561
v2e2_7778cc641046e1b0a2cd,stale_optimal,429.4078947368421,False,75.00000000000009,5122.203947368422,global_distance_optimum_lp_integral,71.25000000000004,71.25,4.263256414560601e-14,True,0,lp_relaxation,358.1578947368421,424.6264586995415,0.0,0.016706708003766835,0.0,0.0,0.975609756097561,global_distance_optimum_lp_integral,71.25000000000004,71.25,4.263256414560601e-14,True,0,lp_relaxation,358.1578947368421,424.6264586995415,0.0,0.017105957987951115,0.0,0.0,0.975609756097561
v2e2_7778cc641046e1b0a2cd,random_static_range,2253.7495415216667,False,288.89257289405094,9018.732526274982,feasible_mode_library_upper_bound,353.09009169656895,313.7689679729586,39.321123723610356,False,24,raw_sign_with_mpc_zero_anchor,1979.299645990266,443.96801614563674,0.0,0.013813500001560897,19.341557446095237,0.04554958140227667,0.8414634146341463,feasible_mode_library_upper_bound,353.09009169656895,313.7689679729586,39.321123723610356,False,24,raw_sign_with_mpc_zero_anchor,1979.299645990266,443.96801614563674,0.0,0.013717917026951909,19.341557446095237,0.04554958140227667,0.8414634146341463
v2e2_7778cc641046e1b0a2cd,direct_mpc,358.1578947368421,True,0.0,9.663381206337363e-13,global_distance_optimum_lp_integral,0.00010000000000331966,0.0,0.00010000000000331966,True,0,lp_relaxation,358.1578947368421,424.6264586995415,0.0,0.017164958000648767,0.0,0.0,0.975609756097561,global_distance_optimum_lp_integral,0.00010000000000331966,0.0,0.00010000000000331966,True,0,lp_relaxation,358.1578947368421,424.6264586995415,0.0,0.018067625002004206,0.0,0.0,0.975609756097561
v2e2_7b2e0628b0d7b7a4badd,zero,0.0,False,25.0,0.0,feasible_mode_library_upper_bound,23.7501,0.0,23.7501,False,10,raw_sign_with_mpc_zero_anchor,23.7501,291.8389621003977,0.0,0.02289620801457204,13.452825300709833,0.048324336317040764,0.9782608695652174,feasible_mode_library_upper_bound,23.7501,0.0,23.7501,False,10,raw_sign_with_mpc_zero_anchor,23.7501,291.8389621003977,0.0,0.022353666019625962,13.452825300709833,0.048324336317040764,0.9782608695652174
v2e2_7b2e0628b0d7b7a4badd,heuristic,23.749999999999872,True,0.0,0.0,global_distance_optimum_lp_integral,0.0001000000000000445,0.0,0.0001000000000000445,True,0,lp_relaxation,23.749999999999872,292.94412771114787,0.0,0.016599500027950853,14.557990911460024,0.052294238063784027,0.9782608695652174,global_distance_optimum_lp_integral,0.0001000000000000445,0.0,0.0001000000000000445,True,0,lp_relaxation,23.749999999999872,292.94412771114787,0.0,0.016783041995950043,14.557990911460024,0.052294238063784027,0.9782608695652174
v2e2_7b2e0628b0d7b7a4badd,stale_optimal,779.8684210526317,False,99.99999999999989,2670.6578947368407,feasible_mode_library_upper_bound,95.00009999999992,0.0,95.00009999999992,False,40,raw_sign_with_mpc_zero_anchor,874.866569770581,278.3861714187744,0.0,0.022655290988041088,3.461908653434875e-05,1.243563595958043e-07,0.9456521739130435,feasible_mode_library_upper_bound,95.00009999999992,0.0,95.00009999999992,False,40,raw_sign_with_mpc_zero_anchor,874.866569770581,278.3861714187744,0.0,0.022857291012769565,3.461908653434875e-05,1.243563595958043e-07,0.9456521739130435
v2e2_7b2e0628b0d7b7a4badd,random_static_range,3004.1262972428103,False,40.65581381055921,3509.022500670043,feasible_mode_library_upper_bound,448.8882117000085,404.9058378442932,43.98237385571531,False,41,lp_net_sign_with_mpc_zero_anchor,2753.801084010682,324.21458319162167,0.0,0.01569662502151914,45.828446391933824,0.16462186989185307,0.6739130434782609,feasible_mode_library_upper_bound,448.30532888642256,404.9058378442932,43.39949104212934,False,39,lp_net_sign_with_mpc_zero_anchor,2765.1747717321937,323.93324788738,0.0,0.015403541998239234,45.547111087692144,0.16361127609046663,0.6847826086956522
v2e2_7b2e0628b0d7b7a4badd,direct_mpc,874.8684210526317,True,1.1368683772161603e-13,4.135358722123783e-12,global_distance_optimum_lp_integral,0.0001000000000657808,4.263256414560601e-14,0.00010000000002314824,True,0,lp_relaxation,874.8684210526317,278.38613679968785,0.0,0.021292791003361344,0.0,0.0,0.9782608695652174,global_distance_optimum_lp_integral,0.0001000000000672685,4.263256414560601e-14,0.00010000000002463594,True,0,lp_relaxation,874.8684210526317,278.38613679968785,0.0,0.020537959004286677,0.0,0.0,0.9782608695652174
v2e2_7e727667efa4e288ccd0,zero,0.0,False,125.0,0.0,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,468.1601546569039,0.0,0.0197781250171829,16.154334704668088,0.03573921837195623,0.9565217391304348,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,468.1601546569039,0.0,0.01855233300011605,16.154334704668088,0.03573921837195623,0.9565217391304348
v2e2_7e727667efa4e288ccd0,heuristic,131.57894736842093,True,0.0,0.0,global_distance_optimum_lp_integral,0.00010000000000043308,0.0,0.00010000000000043308,True,0,lp_relaxation,131.57894736842098,472.129203238812,0.0,0.0186391249881126,20.1233832865762,0.04452018624163439,0.9782608695652174,global_distance_optimum_lp_integral,0.00010000000000043308,0.0,0.00010000000000043308,True,0,lp_relaxation,131.57894736842098,472.129203238812,0.0,0.017092084017349407,20.1233832865762,0.04452018624163439,0.9782608695652174
